number,state,created_at,updated_at,fixed_at,dismissed_at,dismissed_by,dismissed_reason,html_url,dependency_manifest,dependency_ecosystem,dependency_name,severity,ghsa_id,cve_id,cvss_score,repo_name,repo_owner,repo_owner_type,repo_owner_isadmin,repo_url,repo_isfork,repo_isprivate
89,open,2024-05-03T10:58:28Z,2024-05-03T10:58:28Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/89,packages/node/base/package-lock.json,npm,follow-redirects,medium,GHSA-jchw-25xp-jwwc,CVE-2023-26159,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
88,open,2024-05-03T10:58:28Z,2024-05-03T10:58:28Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/88,packages/node/base/package-lock.json,npm,'@babel/traverse,critical,GHSA-67hx-6x53-jw92,CVE-2023-45133,9.4,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
87,open,2024-05-03T10:58:28Z,2024-05-03T10:58:28Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/87,packages/node/base/package-lock.json,npm,postcss,medium,GHSA-7fh5-64p2-3v2j,CVE-2023-44270,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
86,open,2024-05-03T10:58:28Z,2024-05-03T10:58:28Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/86,packages/node/base/package-lock.json,npm,protobufjs,critical,GHSA-h755-8qp9-cq85,CVE-2023-36665,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
85,open,2024-05-03T10:58:27Z,2024-05-14T19:41:00Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/85,packages/node/base/package-lock.json,npm,word-wrap,medium,GHSA-j8xg-fqg3-53r7,CVE-2023-26115,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
84,open,2024-05-03T10:58:27Z,2024-05-03T10:58:27Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/84,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-cchq-frgv-rjh5,CVE-2023-37466,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
83,open,2024-05-03T10:58:27Z,2024-05-03T10:58:27Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/83,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-g644-9gfx-q4q4,CVE-2023-37903,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
82,open,2024-05-03T10:58:27Z,2024-05-03T10:58:27Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/82,packages/node/base/package-lock.json,npm,semver,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
81,open,2024-05-03T10:58:27Z,2024-05-03T10:58:27Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/81,packages/node/base/package-lock.json,npm,semver,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
80,open,2024-05-03T10:58:26Z,2024-05-03T10:58:26Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/80,packages/node/base/package-lock.json,npm,semver,high,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
79,open,2024-05-03T10:58:26Z,2024-05-03T10:58:26Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/79,packages/node/base/package-lock.json,npm,tough-cookie,medium,GHSA-72xf-g2v4-qvf3,CVE-2023-26136,6.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
78,open,2024-05-03T10:58:26Z,2024-05-03T10:58:26Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/78,packages/node/base/package-lock.json,npm,socket.io-parser,high,GHSA-cqmj-92xf-r6r9,CVE-2023-32695,7.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
77,open,2024-05-03T10:58:26Z,2024-05-03T10:58:26Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/77,packages/node/base/package-lock.json,npm,vm2,medium,GHSA-p5gc-c584-jj6v,CVE-2023-32313,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
76,open,2024-05-03T10:58:26Z,2024-05-03T10:58:26Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/76,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-whpj-8f3w-67p5,CVE-2023-32314,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
75,open,2024-05-03T10:58:26Z,2024-05-03T10:58:26Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/75,packages/node/base/package-lock.json,npm,engine.io,medium,GHSA-q9mw-68c2-j6m5,CVE-2023-31125,6.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
74,open,2024-05-03T10:58:25Z,2024-05-03T10:58:25Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/74,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-ch3r-j5x3-6q2m,CVE-2023-30547,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
73,open,2024-05-03T10:58:25Z,2024-05-03T10:58:25Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/73,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-xj72-wvfv-8985,CVE-2023-29199,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
72,open,2024-05-03T10:58:25Z,2024-05-03T10:58:25Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/72,packages/node/base/package-lock.json,npm,xml2js,medium,GHSA-776f-qx25-q3cc,CVE-2023-0842,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
71,open,2024-05-03T10:58:25Z,2024-05-03T10:58:25Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/71,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-7jxr-cg7f-gpgv,CVE-2023-29017,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
70,auto_dismissed,2024-05-03T10:58:25Z,2024-05-14T19:41:32Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/70,packages/node/base/package-lock.json,npm,request,medium,GHSA-p8p7-x288-28g6,CVE-2023-28155,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
69,open,2024-05-03T10:58:25Z,2024-05-03T10:58:25Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/69,packages/node/base/package-lock.json,npm,webpack,critical,GHSA-hc6q-2mpp-qw7j,CVE-2023-28154,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
68,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/68,packages/node/base/package-lock.json,npm,minimist,critical,GHSA-xvch-5gv4-984h,CVE-2021-44906,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
67,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/67,packages/node/base/package-lock.json,npm,http-cache-semantics,high,GHSA-rc47-6667-2j5j,CVE-2022-25881,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
66,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/66,packages/node/base/package-lock.json,npm,jszip,high,GHSA-36fh-84j7-cv5h,CVE-2022-48285,7.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
65,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/65,packages/node/base/package-lock.json,npm,ua-parser-js,high,GHSA-fhg7-m89q-25r3,CVE-2022-25927,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
64,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/64,packages/node/base/package-lock.json,npm,jsonwebtoken,medium,GHSA-qwph-4952-7xr6,CVE-2022-23540,6.4,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
63,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/63,packages/node/base/package-lock.json,npm,json5,high,GHSA-9c47-m6qq-7p4h,CVE-2022-46175,7.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
62,open,2024-05-03T10:58:24Z,2024-05-03T10:58:24Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/62,packages/node/base/package-lock.json,npm,json5,high,GHSA-9c47-m6qq-7p4h,CVE-2022-46175,7.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
61,open,2024-05-03T10:58:23Z,2024-05-03T10:58:23Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/61,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-4w2j-2rg4-5mjw,CVE-2022-25893,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
60,open,2024-05-03T10:58:23Z,2024-05-03T10:58:23Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/60,packages/node/base/package-lock.json,npm,jsonwebtoken,medium,GHSA-hjrf-2m68-5959,CVE-2022-23541,5.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
59,open,2024-05-03T10:58:23Z,2024-05-03T10:58:23Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/59,packages/node/base/package-lock.json,npm,jsonwebtoken,high,GHSA-8cf7-32gw-wr33,CVE-2022-23539,8.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
58,open,2024-05-03T10:58:23Z,2024-05-03T10:58:23Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/58,packages/node/base/package-lock.json,npm,qs,high,GHSA-hrpp-h998-j3pp,CVE-2022-24999,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
57,open,2024-05-03T10:58:23Z,2024-05-03T10:58:23Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/57,packages/node/base/package-lock.json,npm,qs,high,GHSA-hrpp-h998-j3pp,CVE-2022-24999,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
56,open,2024-05-03T10:58:23Z,2024-05-03T10:58:23Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/56,packages/node/base/package-lock.json,npm,decode-uri-component,high,GHSA-w573-4hg7-7wgq,CVE-2022-38900,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
55,open,2024-05-03T10:58:22Z,2024-05-03T10:58:22Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/55,packages/node/base/package-lock.json,npm,engine.io,medium,GHSA-r7qp-cfhv-p84w,CVE-2022-41940,6.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
54,open,2024-05-03T10:58:22Z,2024-05-03T10:58:22Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/54,packages/node/base/package-lock.json,npm,loader-utils,high,GHSA-3rfm-jhwj-7488,CVE-2022-37603,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
53,open,2024-05-03T10:58:22Z,2024-05-03T10:58:22Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/53,packages/node/base/package-lock.json,npm,loader-utils,high,GHSA-3rfm-jhwj-7488,CVE-2022-37603,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
52,open,2024-05-03T10:58:22Z,2024-05-14T19:41:00Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/52,packages/node/base/package-lock.json,npm,loader-utils,high,GHSA-3rfm-jhwj-7488,CVE-2022-37603,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
51,open,2024-05-03T10:58:22Z,2024-05-03T10:58:22Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/51,packages/node/base/package-lock.json,npm,loader-utils,high,GHSA-hhq3-ff78-jv3g,CVE-2022-37599,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
50,open,2024-05-03T10:58:22Z,2024-05-03T10:58:22Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/50,packages/node/base/package-lock.json,npm,loader-utils,high,GHSA-hhq3-ff78-jv3g,CVE-2022-37599,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
49,open,2024-05-03T10:58:21Z,2024-05-14T19:41:00Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/49,packages/node/base/package-lock.json,npm,loader-utils,high,GHSA-hhq3-ff78-jv3g,CVE-2022-37599,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
48,open,2024-05-03T10:58:21Z,2024-05-03T10:58:21Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/48,packages/node/base/package-lock.json,npm,socket.io-parser,critical,GHSA-qm95-pgcg-qqfq,CVE-2022-2421,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
47,open,2024-05-03T10:58:21Z,2024-05-03T10:58:21Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/47,packages/node/base/package-lock.json,npm,loader-utils,critical,GHSA-76p3-8jx3-jpfq,CVE-2022-37601,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
46,open,2024-05-03T10:58:21Z,2024-05-03T10:58:21Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/46,packages/node/base/package-lock.json,npm,loader-utils,critical,GHSA-76p3-8jx3-jpfq,CVE-2022-37601,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
45,open,2024-05-03T10:58:21Z,2024-05-03T10:58:21Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/45,packages/node/base/package-lock.json,npm,'@xmldom/xmldom,critical,GHSA-crh6-fp67-6883,CVE-2022-39353,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
44,open,2024-05-03T10:58:20Z,2024-05-03T10:58:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/44,packages/node/base/package-lock.json,npm,xmldom,critical,GHSA-crh6-fp67-6883,CVE-2022-39353,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
43,open,2024-05-03T10:58:20Z,2024-05-03T10:58:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/43,packages/node/base/package-lock.json,npm,minimatch,high,GHSA-f8q6-p94x-37v3,CVE-2022-3517,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
42,open,2024-05-03T10:58:20Z,2024-05-03T10:58:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/42,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-mrgp-mrhc-5jrq,CVE-2022-36067,10.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
41,open,2024-05-03T10:58:20Z,2024-05-03T10:58:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/41,packages/node/base/package-lock.json,npm,'@actions/core,medium,GHSA-7r3h-m5j6-3q42,CVE-2022-35954,5.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
40,open,2024-05-03T10:58:20Z,2024-05-03T10:58:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/40,packages/node/base/package-lock.json,npm,terser,high,GHSA-4wf5-vphf-c2xc,CVE-2022-25858,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
39,open,2024-05-03T10:58:20Z,2024-05-03T10:58:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/39,packages/node/base/package-lock.json,npm,protobufjs,high,GHSA-g954-5hwp-pp24,CVE-2022-25878,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
38,open,2024-05-03T10:58:19Z,2024-05-03T10:58:19Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/38,packages/node/base/package-lock.json,npm,got,medium,GHSA-pfrx-2q88-qq97,CVE-2022-33987,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
37,auto_dismissed,2024-05-03T10:58:19Z,2024-05-14T19:41:00Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/37,packages/node/base/package-lock.json,npm,semver-regex,low,GHSA-4x5v-gmq8-25ch,CVE-2021-43307,0.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
36,open,2024-05-03T10:58:19Z,2024-05-03T10:58:19Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/36,packages/node/base/package-lock.json,npm,async,high,GHSA-fwr7-v2mv-hh25,CVE-2021-43138,7.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
35,auto_dismissed,2024-05-03T10:58:19Z,2024-05-14T19:41:32Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/35,packages/node/base/package-lock.json,npm,materialize-css,medium,GHSA-7jvx-f994-rfw2,CVE-2022-25349,5.4,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
34,open,2024-05-03T10:58:19Z,2024-05-03T10:58:19Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/34,packages/node/base/package-lock.json,npm,ejs,critical,GHSA-phwq-j96m-2c2q,CVE-2022-29078,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
33,open,2024-05-03T10:58:19Z,2024-05-03T10:58:19Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/33,packages/node/base/package-lock.json,npm,ansi-regex,high,GHSA-93q8-gq69-wqmw,CVE-2021-3807,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
32,open,2024-05-03T10:58:18Z,2024-05-03T10:58:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/32,packages/node/base/package-lock.json,npm,ansi-regex,high,GHSA-93q8-gq69-wqmw,CVE-2021-3807,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
31,open,2024-05-03T10:58:18Z,2024-05-03T10:58:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/31,packages/node/base/package-lock.json,npm,node-forge,medium,GHSA-2r2c-g63r-vccr,CVE-2022-24773,5.3,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
30,open,2024-05-03T10:58:18Z,2024-05-03T10:58:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/30,packages/node/base/package-lock.json,npm,node-forge,high,GHSA-x4jg-mjrx-434g,CVE-2022-24772,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
29,open,2024-05-03T10:58:18Z,2024-05-03T10:58:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/29,packages/node/base/package-lock.json,npm,node-forge,high,GHSA-cfm4-qjh2-4765,CVE-2022-24771,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
28,open,2024-05-03T10:58:18Z,2024-05-03T10:58:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/28,packages/node/base/package-lock.json,npm,nanoid,medium,GHSA-qrpm-p2h7-hrv2,CVE-2021-23566,5.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
27,open,2024-05-03T10:58:18Z,2024-05-03T10:58:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/27,packages/node/base/package-lock.json,npm,karma,medium,GHSA-rc3x-jf5g-xvc5,CVE-2021-23495,5.4,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
26,open,2024-05-03T10:58:17Z,2024-05-03T10:58:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/26,packages/node/base/package-lock.json,npm,vm2,critical,GHSA-6pw2-5hjv-9pf7,CVE-2021-23555,9.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
25,open,2024-05-03T10:58:17Z,2024-05-03T10:58:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/25,packages/node/base/package-lock.json,npm,follow-redirects,medium,GHSA-pw2r-vq6v-hr8c,CVE-2022-0536,5.9,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
24,open,2024-05-03T10:58:17Z,2024-05-03T10:58:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/24,packages/node/base/package-lock.json,npm,karma,medium,GHSA-7x7c-qm48-pq9c,CVE-2022-0437,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
23,open,2024-05-03T10:58:17Z,2024-05-03T10:58:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/23,packages/node/base/package-lock.json,npm,node-fetch,high,GHSA-r683-j2x4-v87g,CVE-2022-0235,8.8,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
22,open,2024-05-03T10:58:17Z,2024-05-03T10:58:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/22,packages/node/base/package-lock.json,npm,shelljs,high,GHSA-4rq4-32rv-6wp6,CVE-2022-0144,7.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
21,open,2024-05-03T10:58:17Z,2024-05-03T10:58:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/21,packages/node/base/package-lock.json,npm,log4js,medium,GHSA-82v2-mx6x-wq7q,CVE-2022-21704,5.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
20,open,2024-05-03T10:58:17Z,2024-05-14T19:41:00Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/20,packages/node/base/package-lock.json,npm,marked,high,GHSA-5v2h-r2cx-5xgj,CVE-2022-21681,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
